order_id,order_datetime,channel,platform,payment_method,customer_id,subtotal_sgd,shipping_fee_sgd,gst_sgd,grand_total_sgd
ORD166499,8/31/2024 21:37,Shopee,Shopee,PayNow,CUST100144,8.73,3.9,1.14,13.77
ORD166500,8/31/2024 19:28,Lazada,Lazada,Atome,CUST101003,6.77,0,0.61,7.38
ORD166504,8/31/2024 14:58,Website,Website,Credit Card,CUST101690,5.35,0,0.48,5.83
ORD166505,8/31/2024 12:32,Shopee,Shopee,PayNow,CUST103420,24.4,0,2.2,26.6
ORD166508,8/31/2024 21:15,Shopee,Shopee,GrabPay,CUST102580,5,3,0.72,8.72
ORD166509,8/31/2024 13:50,Shopee,Shopee,GrabPay,CUST104969,21.44,0,1.93,23.37
ORD166510,8/31/2024 20:21,Shopee,Shopee,PayNow,CUST101289,5.25,0,0.47,5.72
ORD166513,9/1/2024 12:07,Lazada,Lazada,Atome,CUST100457,1.18,3,0.38,4.56
ORD166514,9/1/2024 14:55,Lazada,Lazada,Credit Card,CUST100747,15,3,1.62,19.62
ORD166521,9/1/2024 17:23,RedMart,RedMart,GrabPay,CUST101804,6.33,3,0.84,10.17
ORD166522,9/1/2024 11:33,Website,Website,PayNow,CUST104190,26.74,0,2.41,29.15
ORD166523,9/1/2024 19:29,Lazada,Lazada,Atome,CUST103861,8.3,0,0.75,9.05
ORD166524,9/1/2024 9:24,Shopee,Shopee,Atome,CUST103946,26.52,2.5,2.61,31.63
ORD166526,9/1/2024 10:03,Shopee,Shopee,Credit Card,CUST103160,6.87,3.9,0.97,11.74
ORD166528,9/1/2024 17:10,Shopee,Shopee,Atome,CUST100917,44.4,3.9,4.35,52.65
ORD166532,9/1/2024 14:27,Shopee,Shopee,PayNow,CUST103651,1.49,3,0.4,4.89
ORD166534,9/1/2024 12:32,Shopee,Shopee,GrabPay,CUST102168,14.58,0,1.31,15.89
ORD166535,9/1/2024 13:58,Website,Website,PayNow,CUST102028,47.91,3,4.58,55.49
ORD166537,9/1/2024 10:57,Lazada,Lazada,Credit Card,CUST103888,18.05,2.5,1.85,22.4
ORD166538,9/1/2024 18:34,Lazada,Lazada,Credit Card,CUST103347,18.31,2.5,1.87,22.68
ORD166540,9/1/2024 19:22,RedMart,RedMart,PayNow,CUST102130,11,0,0.99,11.99
ORD166541,9/1/2024 21:05,Lazada,Lazada,Atome,CUST104262,25.52,0,2.3,27.82
ORD166543,9/1/2024 16:57,RedMart,RedMart,Atome,CUST103982,5,3,0.72,8.72
ORD166545,9/1/2024 13:37,Lazada,Lazada,PayNow,CUST104340,23.03,2.5,2.3,27.83
ORD166547,9/1/2024 12:32,Website,Website,Credit Card,CUST101209,17.76,3.9,1.95,23.61
ORD166548,9/1/2024 17:06,Shopee,Shopee,GrabPay,CUST104227,11.41,2.5,1.25,15.16
ORD166551,9/1/2024 9:27,Shopee,Shopee,PayNow,CUST104541,52,3.9,5.03,60.93
ORD166552,9/1/2024 10:08,FairPrice_Online,FairPrice_Online,GrabPay,CUST100745,15.56,3,1.67,20.23
ORD166553,9/1/2024 12:43,Shopee,Shopee,GrabPay,CUST101459,16.34,0,1.47,17.81
ORD166555,9/2/2024 20:46,Lazada,Lazada,GrabPay,CUST102529,38.28,0,3.45,41.73
ORD166557,9/2/2024 14:57,Lazada,Lazada,PayNow,CUST100051,2.14,3.9,0.54,6.58
ORD166560,9/2/2024 9:10,Website,Website,PayNow,CUST104536,48.54,0,4.37,52.91
ORD166561,9/2/2024 20:02,Website,Website,Atome,CUST103830,31.55,2.5,3.06,37.11
ORD166562,9/2/2024 19:43,Lazada,Lazada,GrabPay,CUST102829,16.15,3,1.72,20.87
ORD166563,9/2/2024 21:16,Shopee,Shopee,GrabPay,CUST104110,20.25,2.5,2.05,24.8
ORD166564,9/2/2024 14:44,Shopee,Shopee,Atome,CUST102416,4.86,2.5,0.66,8.02
ORD166565,9/2/2024 20:19,Lazada,Lazada,Credit Card,CUST103727,25.03,0,2.25,27.28
ORD166566,9/2/2024 10:15,Shopee,Shopee,PayNow,CUST100937,1.49,0,0.13,1.62
ORD166569,9/2/2024 14:47,Website,Website,Atome,CUST102843,10.5,3,1.22,14.72
ORD166570,9/2/2024 13:42,FairPrice_Online,FairPrice_Online,Credit Card,CUST103585,14.87,3.9,1.69,20.46
ORD166573,9/2/2024 21:16,Shopee,Shopee,Atome,CUST104816,9.87,3,1.16,14.03
ORD166574,9/2/2024 17:49,Website,Website,Atome,CUST101328,64.52,3.9,6.16,74.58
ORD166576,9/2/2024 19:18,Shopee,Shopee,Credit Card,CUST101296,10.68,3,1.23,14.91
ORD166578,9/2/2024 13:14,Lazada,Lazada,Atome,CUST104194,11.02,0,0.99,12.01
ORD166579,9/2/2024 14:54,Website,Website,GrabPay,CUST104141,3.36,0,0.3,3.66
ORD166580,9/2/2024 18:54,Shopee,Shopee,Atome,CUST103039,18.51,0,1.67,20.18
ORD166581,9/2/2024 20:09,Website,Website,Credit Card,CUST102722,24.3,0,2.19,26.49
ORD166583,9/3/2024 14:52,Website,Website,Credit Card,CUST101040,13.37,0,1.2,14.57
ORD166586,9/3/2024 13:00,Shopee,Shopee,GrabPay,CUST104789,10.6,0,0.95,11.55
ORD166587,9/3/2024 14:20,Shopee,Shopee,Credit Card,CUST104027,17.34,3,1.83,22.17
ORD166588,9/3/2024 18:18,RedMart,RedMart,Credit Card,CUST102745,15,0,1.35,16.35
ORD166591,9/3/2024 13:56,Lazada,Lazada,PayNow,CUST104512,24.1,0,2.17,26.27
ORD166592,9/3/2024 17:09,Shopee,Shopee,Atome,CUST101977,55.16,3.9,5.32,64.38
ORD166593,9/3/2024 13:47,Shopee,Shopee,Atome,CUST103259,5.51,0,0.5,6.01
ORD166598,9/3/2024 9:48,Website,Website,Credit Card,CUST103420,5.51,3,0.77,9.28
ORD166599,9/3/2024 17:15,Shopee,Shopee,PayNow,CUST100714,6,0,0.54,6.54
ORD166600,9/3/2024 16:28,Lazada,Lazada,PayNow,CUST102423,2.95,0,0.27,3.22
ORD166604,9/3/2024 10:28,GrabMart,GrabMart,Atome,CUST100460,3,3.9,0.62,7.52
ORD166606,9/3/2024 10:55,Website,Website,PayNow,CUST103289,2.94,0,0.26,3.2
ORD166607,9/3/2024 13:48,Shopee,Shopee,ShopeePay,CUST103107,8.24,3.9,1.09,13.23
ORD166608,9/3/2024 17:44,Website,Website,GrabPay,CUST103784,5.35,3.9,0.83,10.08
ORD166609,9/3/2024 13:38,Website,Website,Atome,CUST103230,8.52,3,1.04,12.56
ORD166614,9/4/2024 13:27,Shopee,Shopee,ShopeePay,CUST102974,19.53,3,2.03,24.56
ORD166615,9/4/2024 19:01,Shopee,Shopee,ShopeePay,CUST100166,5.35,3,0.75,9.1
ORD166618,9/4/2024 10:57,Shopee,Shopee,Atome,CUST100315,17.11,3,1.81,21.92
ORD166620,9/4/2024 16:42,Lazada,Lazada,Credit Card,CUST104487,5.25,2.5,0.7,8.45
ORD166621,9/4/2024 14:51,FairPrice_Online,FairPrice_Online,PayNow,CUST102315,13.37,0,1.2,14.57
ORD166623,9/4/2024 13:19,GrabMart,GrabMart,Atome,CUST102951,3.46,3,0.58,7.04
ORD166624,9/4/2024 14:12,Shopee,Shopee,GrabPay,CUST100107,2.77,0,0.25,3.02
ORD166625,9/4/2024 21:42,Shopee,Shopee,Atome,CUST103853,40.62,0,3.66,44.28
ORD166629,9/4/2024 11:49,FairPrice_Online,FairPrice_Online,PayNow,CUST101228,50.02,0,4.5,54.52
ORD166630,9/4/2024 13:14,Shopee,Shopee,ShopeePay,GUEST1026,13.12,3.9,1.53,18.55
ORD166633,9/4/2024 13:56,Lazada,Lazada,Credit Card,CUST104507,0.54,0,0.05,0.59
ORD166634,9/4/2024 17:36,Shopee,Shopee,GrabPay,CUST102907,18.21,3.9,1.99,24.1
ORD166637,9/4/2024 12:50,Website,Website,Atome,CUST100985,3.09,0,0.28,3.37
ORD166638,9/4/2024 17:14,Shopee,Shopee,ShopeePay,CUST104397,19.23,2.5,1.96,23.69
ORD166641,9/5/2024 15:23,Website,Website,Credit Card,CUST103913,5.16,0,0.46,5.62
ORD166644,9/5/2024 10:59,Shopee,Shopee,ShopeePay,CUST101401,6.2,0,0.56,6.76
ORD166645,9/5/2024 20:52,Shopee,Shopee,PayNow,CUST104554,30.64,0,2.76,33.4
ORD166646,9/5/2024 12:25,Shopee,Shopee,PayNow,CUST101751,11.76,0,1.06,12.82
ORD166648,9/5/2024 20:44,Shopee,Shopee,GrabPay,CUST102227,4,2.5,0.59,7.09
ORD166651,9/5/2024 19:39,Website,Website,PayNow,CUST103199,13.12,0,1.18,14.3
ORD166653,9/5/2024 12:36,Shopee,Shopee,Atome,CUST104934,15.85,2.5,1.65,20
ORD166655,9/5/2024 17:10,Website,Website,Credit Card,CUST104497,14.7,0,1.32,16.02
ORD166660,9/5/2024 14:28,Shopee,Shopee,GrabPay,CUST101663,5.25,0,0.47,5.72
ORD166664,9/5/2024 17:00,Lazada,Lazada,PayNow,CUST102691,26.13,0,2.35,28.48
ORD166665,9/5/2024 21:29,Shopee,Shopee,ShopeePay,CUST100295,5.51,3,0.77,9.28
ORD166666,9/5/2024 21:56,Lazada,Lazada,Atome,CUST100772,7.48,0,0.67,8.15
ORD166668,9/5/2024 13:09,Shopee,Shopee,PayNow,CUST100591,5.35,2.5,0.71,8.56
ORD166669,9/6/2024 14:11,Shopee,Shopee,Credit Card,CUST103976,40.32,0,3.63,43.95
ORD166670,9/6/2024 21:14,Shopee,Shopee,Credit Card,CUST103101,31.42,0,2.83,34.25
ORD166675,9/6/2024 11:27,Shopee,Shopee,GrabPay,CUST103618,1.77,0,0.16,1.93
ORD166676,9/6/2024 13:02,Website,Website,GrabPay,CUST100857,5.72,0,0.51,6.23
ORD166678,9/6/2024 20:40,Lazada,Lazada,Atome,CUST100222,44.66,0,4.02,48.68
ORD166679,9/6/2024 12:42,FairPrice_Online,FairPrice_Online,Atome,CUST103454,13.78,0,1.24,15.02
ORD166682,9/6/2024 17:26,Website,Website,GrabPay,CUST101032,15.42,2.5,1.61,19.53
ORD166683,9/6/2024 15:33,Website,Website,PayNow,CUST100921,13.37,3.9,1.55,18.82
ORD166684,9/6/2024 21:57,Shopee,Shopee,Credit Card,CUST104231,10.97,0,0.99,11.96
ORD166687,9/7/2024 14:20,Lazada,Lazada,PayNow,CUST103019,17.29,3.9,1.91,23.1
ORD166691,9/7/2024 18:52,Shopee,Shopee,ShopeePay,CUST104727,14.37,3,1.56,18.93
ORD166694,9/7/2024 18:26,Lazada,Lazada,PayNow,CUST102808,13.38,0,1.2,14.58
ORD166695,9/7/2024 10:47,Shopee,Shopee,GrabPay,CUST100646,2.67,3,0.51,6.18
ORD166696,9/7/2024 19:01,Website,Website,Credit Card,CUST103747,19.4,3.9,2.1,25.4
ORD166699,9/7/2024 10:09,Lazada,Lazada,PayNow,CUST101587,1.12,3.9,0.45,5.47
ORD166700,9/7/2024 9:56,Lazada,Lazada,Credit Card,CUST101799,18.72,0,1.68,20.4
ORD166701,9/7/2024 18:24,Lazada,Lazada,Credit Card,CUST104506,5.72,0,0.51,6.23
ORD166703,9/7/2024 20:44,Shopee,Shopee,GrabPay,CUST104861,5.6,0,0.5,6.1
ORD166704,9/7/2024 19:13,Shopee,Shopee,Atome,CUST104833,5,3,0.72,8.72
ORD166707,9/7/2024 20:46,Lazada,Lazada,Atome,CUST103820,52.35,0,4.71,57.06
ORD166711,9/7/2024 13:54,Website,Website,Credit Card,CUST103436,11.69,0,1.05,12.74
ORD166712,9/7/2024 17:47,Lazada,Lazada,Atome,CUST104600,25.52,0,2.3,27.82
ORD166713,9/7/2024 19:07,Shopee,Shopee,Atome,CUST102856,6,3.9,0.89,10.79
ORD166715,9/7/2024 18:14,Lazada,Lazada,Credit Card,CUST102142,23.73,0,2.14,25.87
ORD166718,9/7/2024 10:25,Lazada,Lazada,PayNow,CUST103081,5.5,0,0.5,6
ORD166719,9/7/2024 15:12,Website,Website,Atome,CUST103861,17.01,3.9,1.88,22.79
ORD166721,9/7/2024 14:26,Shopee,Shopee,GrabPay,CUST100118,9.25,3.9,1.18,14.33
ORD166722,9/7/2024 13:12,Lazada,Lazada,PayNow,CUST100714,5.35,3,0.75,9.1
ORD166725,9/7/2024 18:41,RedMart,RedMart,Credit Card,CUST103439,1.08,2.5,0.32,3.9
ORD166727,9/8/2024 11:39,Lazada,Lazada,Credit Card,CUST101617,12.76,0,1.15,13.91
ORD166728,9/8/2024 12:15,Shopee,Shopee,GrabPay,CUST103865,6,3,0.81,9.81
ORD166731,9/8/2024 10:34,Lazada,Lazada,Credit Card,CUST104415,31.91,2.5,3.1,37.51
ORD166733,9/8/2024 10:34,Lazada,Lazada,Credit Card,CUST101890,1.08,0,0.1,1.18
ORD166734,9/8/2024 21:05,Shopee,Shopee,Atome,CUST100907,2.88,2.5,0.48,5.86
ORD166737,9/8/2024 12:41,Lazada,Lazada,PayNow,CUST103343,5,0,0.45,5.45
ORD166738,9/8/2024 14:32,Website,Website,Atome,CUST101527,14.73,0,1.33,16.06
ORD166739,9/8/2024 21:01,Shopee,Shopee,GrabPay,CUST100882,10.8,2.5,1.2,14.5
ORD166741,9/8/2024 16:28,Shopee,Shopee,ShopeePay,CUST100539,19.25,3.9,2.08,25.23
ORD166744,9/8/2024 15:38,Website,Website,Credit Card,CUST104342,39.3,0,3.54,42.84
ORD166747,9/8/2024 14:13,Shopee,Shopee,Atome,CUST103713,5.25,0,0.47,5.72
ORD166751,9/8/2024 13:49,Lazada,Lazada,Credit Card,CUST102345,10,3.9,1.25,15.15
ORD166754,9/9/2024 19:12,Website,Website,Credit Card,CUST100514,23.17,3,2.36,28.53
ORD166755,9/9/2024 10:57,Shopee,Shopee,GrabPay,CUST102007,35.54,0,3.2,38.74
ORD166757,9/9/2024 18:33,Shopee,Shopee,Atome,CUST100586,2.26,0,0.2,2.46
ORD166759,9/9/2024 16:20,Website,Website,GrabPay,CUST103460,13.92,3.9,1.6,19.42
ORD166762,9/9/2024 21:16,Shopee,Shopee,Credit Card,CUST100961,54.16,3.9,5.23,63.29
ORD166763,9/9/2024 14:43,Shopee,Shopee,ShopeePay,CUST104083,5.62,3,0.78,9.4
ORD166765,9/9/2024 9:32,Lazada,Lazada,Credit Card,CUST103375,2.95,3,0.54,6.49
ORD166767,9/9/2024 17:44,Lazada,Lazada,GrabPay,CUST103241,9.28,0,0.84,10.12
ORD166769,9/9/2024 18:04,Lazada,Lazada,PayNow,CUST101535,5.9,2.5,0.76,9.16
ORD166771,9/9/2024 10:57,FairPrice_Online,FairPrice_Online,Credit Card,CUST102427,4.28,3,0.66,7.94
ORD166772,9/9/2024 15:20,Shopee,Shopee,Atome,CUST101775,5.97,0,0.54,6.51
ORD166774,9/9/2024 21:30,Website,Website,Credit Card,CUST103485,16.48,0,1.48,17.96
ORD166777,9/9/2024 19:23,Shopee,Shopee,GrabPay,CUST103499,18.65,3,1.95,23.6
ORD166778,9/9/2024 12:52,Website,Website,GrabPay,CUST103406,5.35,0,0.48,5.83
ORD166784,9/9/2024 12:51,Website,Website,GrabPay,CUST102500,10.7,0,0.96,11.66
ORD166786,9/9/2024 10:02,Lazada,Lazada,Credit Card,CUST103262,2.48,3,0.49,5.97
ORD166788,9/10/2024 18:23,Lazada,Lazada,Credit Card,CUST102197,12.79,2.5,1.38,16.67
ORD166792,9/10/2024 20:42,FairPrice_Online,FairPrice_Online,GrabPay,CUST104486,16,0,1.44,17.44
ORD166794,9/10/2024 12:18,Shopee,Shopee,GrabPay,CUST103011,8.55,0,0.77,9.32
ORD166795,9/10/2024 15:54,FairPrice_Online,FairPrice_Online,Atome,CUST103861,1.18,3.9,0.46,5.54
ORD166800,9/10/2024 9:40,Lazada,Lazada,PayNow,CUST100854,44.66,0,4.02,48.68
ORD166801,9/10/2024 9:16,Shopee,Shopee,PayNow,CUST102284,11.09,3,1.27,15.36
ORD166802,9/10/2024 15:37,RedMart,RedMart,PayNow,CUST101709,11.24,0,1.01,12.25
ORD166804,9/10/2024 10:14,Shopee,Shopee,Credit Card,CUST100128,19,0,1.71,20.71
ORD166806,9/10/2024 18:11,Lazada,Lazada,Credit Card,CUST101165,10.26,0,0.92,11.18
ORD166807,9/10/2024 13:07,Shopee,Shopee,Credit Card,CUST101847,25.14,3.9,2.61,31.65
ORD166813,9/10/2024 11:58,Shopee,Shopee,ShopeePay,CUST104775,13.76,0,1.24,15
ORD166814,9/10/2024 21:45,Shopee,Shopee,ShopeePay,CUST101893,30.12,3.9,3.06,37.08
ORD166815,9/10/2024 21:33,Lazada,Lazada,Credit Card,CUST104949,19.27,0,1.73,21
ORD166816,9/10/2024 19:51,Shopee,Shopee,Credit Card,CUST102506,2.95,0,0.27,3.22
ORD166817,9/10/2024 11:00,Shopee,Shopee,PayNow,CUST104607,13.73,0,1.24,14.97
ORD166823,9/11/2024 19:20,Website,Website,Credit Card,CUST102109,2.7,0,0.24,2.94
ORD166825,9/11/2024 12:21,Website,Website,PayNow,CUST104302,1.49,2.5,0.36,4.35
ORD166826,9/11/2024 18:40,Website,Website,Atome,CUST104543,5.62,0,0.51,6.13
ORD166827,9/11/2024 13:09,Shopee,Shopee,Atome,CUST103736,12.76,0,1.15,13.91
ORD166832,9/11/2024 20:06,Lazada,Lazada,Atome,CUST102071,13.4,3,1.48,17.88
ORD166835,9/12/2024 12:33,Shopee,Shopee,GrabPay,CUST103105,3.1,0,0.28,3.38
ORD166840,9/12/2024 19:16,Website,Website,Credit Card,CUST100825,12.3,3.9,1.46,17.66
ORD166844,9/12/2024 19:09,Lazada,Lazada,Credit Card,CUST104165,26.8,0,2.41,29.21
ORD166845,9/12/2024 13:22,Lazada,Lazada,Credit Card,CUST101251,10,3,1.17,14.17
ORD166848,9/12/2024 21:40,Website,Website,Atome,CUST100648,3.42,0,0.31,3.73
ORD166850,9/12/2024 17:40,Website,Website,GrabPay,CUST101291,0.96,0,0.09,1.05
ORD166853,9/12/2024 14:28,Shopee,Shopee,Credit Card,CUST103221,33.27,3,3.26,39.53
ORD166855,9/12/2024 17:14,Website,Website,GrabPay,CUST101372,22.33,3.9,2.36,28.59
ORD166858,9/12/2024 9:38,Lazada,Lazada,Credit Card,CUST102241,4.95,0,0.45,5.4
ORD166861,9/12/2024 17:41,Shopee,Shopee,PayNow,CUST101606,30.58,3,3.02,36.6
ORD166864,9/12/2024 13:42,RedMart,RedMart,PayNow,CUST101764,12.62,0,1.14,13.76
ORD166866,9/12/2024 10:24,Shopee,Shopee,PayNow,CUST102393,23.38,2.5,2.33,28.21
ORD166868,9/12/2024 20:06,Shopee,Shopee,PayNow,CUST101489,13.3,2.5,1.42,17.22
ORD166869,9/12/2024 20:31,GrabMart,GrabMart,GrabPay,CUST101499,8.43,0,0.76,9.19
ORD166873,9/13/2024 18:22,Lazada,Lazada,Credit Card,CUST103276,7.9,3.9,1.06,12.86
ORD166876,9/13/2024 13:07,Shopee,Shopee,PayNow,CUST104765,11.14,0,1,12.14
ORD166878,9/13/2024 11:56,Lazada,Lazada,PayNow,CUST104371,2,0,0.18,2.18
ORD166884,9/13/2024 9:14,Website,Website,Credit Card,CUST101499,48.6,3,4.64,56.24
ORD166888,9/13/2024 11:50,Lazada,Lazada,Credit Card,CUST102667,5.25,0,0.47,5.72
ORD166889,9/13/2024 17:21,Shopee,Shopee,PayNow,CUST102159,12.76,3,1.42,17.18
ORD166890,9/14/2024 16:48,Lazada,Lazada,GrabPay,CUST100188,31.68,0,2.85,34.53
ORD166892,9/14/2024 21:03,Website,Website,Atome,CUST103157,47.03,0,4.23,51.26
ORD166893,9/14/2024 17:09,Website,Website,Credit Card,CUST102912,8.16,0,0.73,8.89
ORD166894,9/14/2024 12:35,Lazada,Lazada,Atome,CUST103163,1.68,0,0.15,1.83
ORD166898,9/14/2024 13:10,Lazada,Lazada,Credit Card,CUST101604,10,0,0.9,10.9
ORD166899,9/14/2024 18:21,Website,Website,GrabPay,CUST100301,7.29,0,0.66,7.95
ORD166900,9/14/2024 12:50,Website,Website,Atome,CUST101509,44.5,0,4.01,48.51
ORD166903,9/14/2024 10:19,GrabMart,GrabMart,Atome,CUST102575,26.24,0,2.36,28.6
ORD166904,9/14/2024 20:19,Shopee,Shopee,ShopeePay,CUST104358,25.99,0,2.34,28.33
ORD166905,9/14/2024 14:17,Website,Website,GrabPay,CUST104388,9.72,0,0.87,10.59
ORD166908,9/14/2024 13:54,RedMart,RedMart,GrabPay,CUST103237,6.95,3,0.9,10.85
ORD166909,9/14/2024 17:39,FairPrice_Online,FairPrice_Online,GrabPay,CUST100858,7.95,0,0.72,8.67
ORD166910,9/14/2024 10:53,Shopee,Shopee,Atome,CUST103543,29.24,2.5,2.86,34.6
ORD166913,9/14/2024 20:29,Website,Website,Credit Card,CUST102671,27.29,3,2.73,33.02
ORD166917,9/14/2024 14:36,Lazada,Lazada,GrabPay,CUST101148,1.18,2.5,0.33,4.01
ORD166918,9/14/2024 18:28,Website,Website,Credit Card,CUST100574,23.62,0,2.13,25.75
ORD166920,9/14/2024 18:58,Shopee,Shopee,GrabPay,CUST101556,20.4,2.5,2.06,24.96
ORD166924,9/14/2024 14:42,Lazada,Lazada,Atome,CUST103323,4.46,0,0.4,4.86
ORD166926,9/14/2024 15:58,Shopee,Shopee,ShopeePay,CUST101763,10.03,3,1.17,14.2
ORD166929,9/14/2024 14:48,Website,Website,Atome,CUST103575,31.8,0,2.86,34.66
ORD166933,9/15/2024 9:24,Lazada,Lazada,Credit Card,CUST101365,24.3,3.9,2.54,30.74
ORD166934,9/15/2024 10:11,Shopee,Shopee,Atome,CUST100985,5.25,0,0.47,5.72
ORD166936,9/15/2024 18:05,Lazada,Lazada,GrabPay,CUST102628,3.09,3.9,0.63,7.62
ORD166938,9/15/2024 11:29,Shopee,Shopee,GrabPay,CUST101102,26.8,3,2.68,32.48
ORD166943,9/15/2024 13:17,Lazada,Lazada,GrabPay,CUST103932,9.53,2.5,1.08,13.11
ORD166945,9/15/2024 17:20,Website,Website,PayNow,CUST101529,8.2,0,0.74,8.94
ORD166947,9/15/2024 12:03,Lazada,Lazada,Credit Card,CUST102275,3,0,0.27,3.27
ORD166950,9/15/2024 12:04,Website,Website,GrabPay,CUST102730,17.57,0,1.58,19.15
ORD166951,9/15/2024 10:22,Shopee,Shopee,PayNow,CUST102073,21.26,3,2.18,26.44
ORD166954,9/15/2024 13:07,Website,Website,Atome,CUST100135,4.86,2.5,0.66,8.02
ORD166959,9/15/2024 19:55,Shopee,Shopee,Atome,CUST101169,9.48,2.5,1.08,13.06
ORD166960,9/15/2024 13:19,Website,Website,Atome,CUST100531,10.8,2.5,1.2,14.5
ORD166965,9/15/2024 13:53,Shopee,Shopee,ShopeePay,CUST101726,15.75,3,1.69,20.44
ORD166966,9/16/2024 15:52,Website,Website,Credit Card,CUST102279,9.36,3,1.11,13.47
ORD166969,9/16/2024 9:17,Lazada,Lazada,Credit Card,GUEST1063,0.54,0,0.05,0.59
ORD166971,9/16/2024 17:50,Website,Website,Atome,CUST102710,13.4,3,1.48,17.88
ORD166972,9/16/2024 12:07,Website,Website,PayNow,CUST101423,11.44,0,1.03,12.47
ORD166973,9/16/2024 9:17,Shopee,Shopee,ShopeePay,CUST100235,21.16,0,1.9,23.06
ORD166974,9/16/2024 19:01,Lazada,Lazada,GrabPay,CUST101865,19.92,0,1.79,21.71
ORD166976,9/16/2024 15:12,GrabMart,GrabMart,PayNow,CUST100179,5.88,0,0.53,6.41
ORD166978,9/16/2024 9:17,Shopee,Shopee,PayNow,CUST102833,10.6,3.9,1.31,15.81
ORD166980,9/16/2024 19:33,Shopee,Shopee,PayNow,CUST101720,18.72,2.5,1.91,23.13
ORD166983,9/16/2024 15:55,Shopee,Shopee,Credit Card,CUST101775,26.8,3,2.68,32.48
ORD166989,9/16/2024 10:42,Website,Website,Credit Card,CUST102776,26.74,0,2.41,29.15
ORD166991,9/16/2024 21:20,Lazada,Lazada,Credit Card,CUST103519,16.21,3.9,1.81,21.92
ORD166992,9/16/2024 9:12,GrabMart,GrabMart,Credit Card,CUST102871,28.22,3.9,2.89,35.01
ORD166996,9/17/2024 19:34,Lazada,Lazada,Credit Card,CUST101868,4.86,0,0.44,5.3
ORD167001,9/17/2024 9:28,Shopee,Shopee,PayNow,CUST100339,12.01,0,1.08,13.09
ORD167004,9/17/2024 12:44,Lazada,Lazada,Credit Card,CUST103178,5.62,0,0.51,6.13
ORD167006,9/17/2024 11:54,RedMart,RedMart,Credit Card,CUST103089,6.32,0,0.57,6.89
ORD167009,9/17/2024 9:30,Website,Website,PayNow,CUST104986,5.19,3.9,0.82,9.91
ORD167010,9/17/2024 18:53,Shopee,Shopee,ShopeePay,CUST102965,20.28,0,1.83,22.11
ORD167011,9/17/2024 21:53,Shopee,Shopee,GrabPay,CUST104789,18.51,0,1.67,20.18
ORD167016,9/17/2024 18:35,Lazada,Lazada,GrabPay,CUST100198,33.88,0,3.05,36.93
ORD167017,9/17/2024 9:02,Lazada,Lazada,Credit Card,CUST100436,1.73,3.9,0.51,6.14
ORD167018,9/17/2024 19:33,Shopee,Shopee,Credit Card,CUST104567,6,3.9,0.89,10.79
ORD167019,9/17/2024 14:08,Lazada,Lazada,Credit Card,CUST101033,16.48,0,1.48,17.96
ORD167022,9/17/2024 14:52,Website,Website,GrabPay,CUST102755,1.28,0,0.12,1.4
ORD167024,9/17/2024 11:33,Website,Website,GrabPay,CUST104147,9.72,0,0.87,10.59
ORD167025,9/17/2024 13:05,Shopee,Shopee,Atome,CUST103118,41.29,3.9,4.07,49.26
ORD167027,9/17/2024 16:09,Shopee,Shopee,PayNow,CUST102353,5.3,0,0.48,5.78
ORD167028,9/18/2024 17:21,Website,Website,Atome,CUST101951,40.2,0,3.62,43.82
ORD167031,9/18/2024 19:41,Shopee,Shopee,GrabPay,CUST102217,4.64,3.9,0.77,9.31
ORD167032,9/18/2024 16:51,Shopee,Shopee,Credit Card,CUST104554,6.8,3.9,0.96,11.66
ORD167034,9/18/2024 12:41,Shopee,Shopee,PayNow,CUST102367,23.9,0,2.15,26.05
ORD167036,9/18/2024 14:14,Lazada,Lazada,Credit Card,CUST102155,21.2,3.9,2.26,27.36
ORD167039,9/18/2024 12:37,Lazada,Lazada,PayNow,CUST100439,5.25,2.5,0.7,8.45
ORD167043,9/18/2024 17:19,Website,Website,PayNow,CUST103506,14.08,3,1.54,18.62
ORD167044,9/18/2024 11:19,Lazada,Lazada,GrabPay,CUST103237,7.32,0,0.66,7.98
ORD167045,9/18/2024 13:29,Lazada,Lazada,PayNow,CUST101644,16.18,2.5,1.68,20.36
ORD167046,9/18/2024 11:52,Lazada,Lazada,Credit Card,CUST104969,13.91,0,1.25,15.16
ORD167047,9/18/2024 19:59,RedMart,RedMart,PayNow,CUST103331,5,3,0.72,8.72
ORD167050,9/18/2024 13:35,Lazada,Lazada,Credit Card,CUST104418,2.84,0,0.26,3.1
ORD167051,9/18/2024 12:33,Lazada,Lazada,Atome,CUST102804,10.35,0,0.93,11.28
ORD167056,9/19/2024 10:58,Shopee,Shopee,PayNow,CUST101697,8.23,0,0.74,8.97
ORD167064,9/19/2024 18:34,FairPrice_Online,FairPrice_Online,Credit Card,CUST102126,25.52,0,2.3,27.82
ORD167066,9/19/2024 11:25,Lazada,Lazada,Credit Card,CUST104387,11.43,0,1.03,12.46
ORD167070,9/19/2024 13:59,Lazada,Lazada,Atome,CUST103171,1.44,3.9,0.48,5.82
ORD167072,9/19/2024 17:19,Shopee,Shopee,Credit Card,CUST101189,15.75,0,1.42,17.17
ORD167075,9/19/2024 12:12,Website,Website,GrabPay,CUST103811,45.2,0,4.07,49.27
